crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"84c6980d-dfa5-4da5-a958-6fb65d18d4de","http_version":"1.1","method":"GET","path":"/admin/users/me","status":401,"response_size":"26","request_size":0,"duration":4.42,"referrer":"http://localhost:9000/app/orders","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:38:10.909Z"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"938c577b-7f23-4e2e-93f8-d08ab46adacb","http_version":"1.1","method":"GET","path":"/admin/users/me","status":401,"response_size":"26","request_size":0,"duration":2.888,"referrer":"http://localhost:9000/app/orders","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:38:11.932Z"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"1dcc5562-ee64-401a-821a-2f55b09f8d2b","http_version":"1.1","method":"POST","path":"/auth/user/emailpass","status":200,"response_size":"421","request_size":"59","duration":494.661,"referrer":"http://localhost:9000/app/login","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:38:31.947Z"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"6b34c4b4-8601-4cc3-9a25-43e3ea0dcde2","http_version":"1.1","method":"POST","path":"/auth/session","status":200,"response_size":"255","request_size":"0","duration":18.384,"referrer":"http://localhost:9000/app/login","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:38:32.031Z"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"2416a025-63fa-4ebf-9bee-17e971bff8a6","http_version":"1.1","method":"GET","path":"/admin/users/me","status":401,"response_size":"26","request_size":0,"duration":2.446,"referrer":"http://localhost:9000/app/orders","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:38:32.119Z"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"1462dfd4-2eaa-4d1c-8a30-9334e2b8a027","http_version":"1.1","method":"GET","path":"/admin/users/me","status":401,"response_size":"26","request_size":0,"duration":3.035,"referrer":"http://localhost:9000/app/orders","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:38:33.142Z"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"f939d9e1-0fb0-4af3-9fae-ca59490f71a8","http_version":"1.1","method":"POST","path":"/auth/user/emailpass","status":200,"response_size":"421","request_size":"59","duration":192.614,"referrer":"http://localhost:9000/app/login","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:40:21.709Z"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"afa1f027-a1e3-4f0b-8608-53e1fdc0223d","http_version":"1.1","method":"POST","path":"/auth/session","status":200,"response_size":"255","request_size":"0","duration":5.25,"referrer":"http://localhost:9000/app/login","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:40:21.725Z"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"4e9af94b-423d-4f6c-be21-4f2975c74b6a","http_version":"1.1","method":"GET","path":"/admin/users/me","status":401,"response_size":"26","request_size":0,"duration":1.799,"referrer":"http://localhost:9000/app/orders","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:40:21.756Z"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"fa3d9370-9f5c-4082-a7bc-050ffda5d925","http_version":"1.1","method":"GET","path":"/admin/users/me","status":401,"response_size":"26","request_size":0,"duration":1.078,"referrer":"http://localhost:9000/app/orders","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:40:22.766Z"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"570ae63f-2c6b-40cd-8b97-1fdfefd3b2d3","http_version":"1.1","method":"GET","path":"/cloud/auth","status":304,"response_size":0,"request_size":0,"duration":1.538,"referrer":"http://localhost:9000/app/login","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:40:22.813Z"}
crm-backend  | {"level":"info","message":"Publishable API key required in the request header: x-publishable-api-key. You can manage your keys in settings in the dashboard.","timestamp":"2026-04-04 06:41:41"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.6","request_id":"612261bf-3b82-4766-8ca3-002b9f6619e5","http_version":"1.1","method":"GET","path":"/store/customers/me?fields=%2Aorders","status":400,"response_size":"164","request_size":0,"duration":4.228,"referrer":"-","user_agent":"node","timestamp":"2026-04-04T06:41:41.259Z"}
crm-backend  | {"level":"info","message":"Publishable API key required in the request header: x-publishable-api-key. You can manage your keys in settings in the dashboard.","timestamp":"2026-04-04 06:41:41"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.6","request_id":"641c0fa8-27b6-4057-a9ed-9a10f973eeb0","http_version":"1.1","method":"GET","path":"/store/regions","status":400,"response_size":"164","request_size":0,"duration":5.651,"referrer":"-","user_agent":"node","timestamp":"2026-04-04T06:41:41.267Z"}
crm-backend  | {"level":"info","message":"Publishable API key required in the request header: x-publishable-api-key. You can manage your keys in settings in the dashboard.","timestamp":"2026-04-04 06:41:41"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.6","request_id":"a4ac09f2-58b9-45cb-8976-a8007ae6b758","http_version":"1.1","method":"GET","path":"/store/locales","status":400,"response_size":"164","request_size":0,"duration":2.508,"referrer":"-","user_agent":"node","timestamp":"2026-04-04T06:41:41.283Z"}
crm-backend  | {"level":"info","message":"Publishable API key required in the request header: x-publishable-api-key. You can manage your keys in settings in the dashboard.","timestamp":"2026-04-04 06:41:41"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.6","request_id":"d4bb4f80-753c-4d0e-8210-a180df8c32ae","http_version":"1.1","method":"GET","path":"/store/collections?fields=%2Aproducts&limit=100&offset=0","status":400,"response_size":"164","request_size":0,"duration":2.824,"referrer":"-","user_agent":"node","timestamp":"2026-04-04T06:41:41.307Z"}
crm-backend  | {"level":"info","message":"Publishable API key required in the request header: x-publishable-api-key. You can manage your keys in settings in the dashboard.","timestamp":"2026-04-04 06:41:41"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.6","request_id":"5acd37ae-45e8-47e5-9966-20ffee1cf3af","http_version":"1.1","method":"GET","path":"/store/collections?fields=id%2C%20handle%2C%20title&limit=100&offset=0","status":400,"response_size":"164","request_size":0,"duration":3.22,"referrer":"-","user_agent":"node","timestamp":"2026-04-04T06:41:41.312Z"}
crm-backend  | {"level":"info","message":"Invalid email or password","timestamp":"2026-04-04 06:52:11"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"d61a3830-226d-4c42-a4e1-0c79e77cf2f8","http_version":"1.1","method":"POST","path":"/auth/user/emailpass","status":401,"response_size":"61","request_size":"46","duration":45.912,"referrer":"http://localhost:9000/app/login","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:52:11.295Z"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"9b1a9355-3f39-4e49-a64c-c7cc0a7aa77e","http_version":"1.1","method":"POST","path":"/auth/user/emailpass","status":200,"response_size":"421","request_size":"59","duration":300.8,"referrer":"http://localhost:9000/app/login","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:52:27.502Z"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"232904ef-caba-4926-a3f2-386048cbd6d6","http_version":"1.1","method":"POST","path":"/auth/session","status":200,"response_size":"255","request_size":"0","duration":5.713,"referrer":"http://localhost:9000/app/login","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:52:27.519Z"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"814c0060-2682-4081-a4f7-116120665e84","http_version":"1.1","method":"GET","path":"/admin/users/me","status":401,"response_size":"26","request_size":0,"duration":1.828,"referrer":"http://localhost:9000/app/orders","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:52:27.557Z"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"824c9008-5153-414d-8ee7-bd5910a1393a","http_version":"1.1","method":"GET","path":"/admin/users/me","status":401,"response_size":"26","request_size":0,"duration":1.149,"referrer":"http://localhost:9000/app/orders","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:52:28.573Z"}
crm-backend  | {"level":"http","client_ip":"::ffff:172.18.0.1","request_id":"da716e3b-239f-4eb6-bd18-b1763c8ca9c6","http_version":"1.1","method":"GET","path":"/cloud/auth","status":304,"response_size":0,"request_size":0,"duration":3.727,"referrer":"http://localhost:9000/app/login","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36","timestamp":"2026-04-04T06:52:28.628Z"}
